region_name,state_name,lat_max,lat_min,lng_max,lng_min,lat_avg,lng_avg,yearly_sunlight_kwh_kw_threshold_avg,count_qualified,percent_covered,percent_qualified,number_of_panels_n,number_of_panels_s,number_of_panels_e,number_of_panels_w,number_of_panels_f,number_of_panels_median,number_of_panels_total,kw_median,kw_total,yearly_sunlight_kwh_n,yearly_sunlight_kwh_s,yearly_sunlight_kwh_e,yearly_sunlight_kwh_w,yearly_sunlight_kwh_f,yearly_sunlight_kwh_median,yearly_sunlight_kwh_total,install_size_kw_buckets_json,carbon_offset_metric_tons,existing_installs_count
Colonial Heights,Virginia,37.341679,37.2345504,-77.3511492,-77.4695698,37.273599084484516,-77.40131338983187,1062.6202713308669,7507,99.898723921409768,76.105028386050279,13044,106747,62970,68875,278483,28,530119,7,132529.75,3576951.9074096652,34861061.380474925,18656270.897717319,20375030.371051021,88734933.051220641,8438.2861816406239,166204247.60787341,"[[0,2251],[5,3089],[10,1220],[15,367],[20,129],[25,74],[30,42],[35,36],[40,29],[45,27],[50,16],[55,12],[60,8],[65,12],[70,8],[75,11],[80,7],[85,6],[90,9],[95,6],[100,2],[105,4],[110,5],[115,5],[120,3],[125,7],[135,2],[140,5],[145,3],[150,2],[155,4],[160,3],[165,2],[170,1],[175,5],[180,2],[185,1],[190,1],[210,1],[215,1],[220,1],[225,1],[235,1],[240,4],[255,2],[260,2],[270,1],[275,2],[280,1],[285,1],[295,1],[300,2],[320,1],[325,2],[330,1],[340,2],[355,1],[360,1],[390,1],[395,2],[400,1],[410,1],[415,1],[420,1],[425,1],[435,1],[440,2],[470,1],[535,2],[540,2],[600,2],[610,1],[615,1],[620,1],[730,2],[735,1],[775,1],[800,1],[810,1],[825,1],[855,1],[890,1],[920,1],[965,1],[985,2],[990,3],[995,14],[1000,11]]",97569.6211898799,6
Colonial Park,Pennsylvania,40.3221653,40.2828026,-76.7782396,-76.8313045,40.297849203821841,-76.810090244718737,993.65,2539,93.349383087571468,81.850419084461635,16773,45555,24362,27598,87985,31,202273,7.75,50568.25,4267600.9014404295,14116671.541363502,6744964.4104248034,7762479.5878478969,26131031.438677959,8969.77109375,59022747.879754536,"[[0,666],[5,916],[10,391],[15,155],[20,99],[25,44],[30,31],[35,25],[40,29],[45,17],[50,19],[55,21],[60,11],[65,12],[70,6],[75,5],[80,10],[85,9],[90,7],[95,4],[100,7],[105,2],[110,4],[115,2],[120,3],[125,3],[135,1],[140,1],[145,1],[155,1],[165,1],[170,2],[175,1],[180,1],[185,1],[200,1],[205,1],[210,1],[225,1],[230,1],[240,2],[250,1],[260,1],[265,1],[280,1],[305,1],[310,2],[325,1],[415,1],[445,1],[460,1],[470,1],[500,1],[600,1],[605,1],[665,1],[880,1],[995,7]]",37506.632643127981,6
Colonial Pine Hills,South Dakota,44.0523543,43.9886385,-103.2516151,-103.3379282,44.009983333138841,-103.30023510711784,1148.35,14,5.3675612602100351,30.434782608695652,0,309,214,190,48,31,761,7.75,190.25,0,104815.81840820312,69286.5553100586,58683.16950683594,15016.858795166014,10513.171044921875,247802.40202026366,"[[0,4],[5,4],[10,1],[15,2],[20,1],[35,1],[45,1]]",150.88285591895703,0
Colonie,New York,42.7363648,42.7039284,-73.8092817,-73.8555979,42.721269657714451,-73.833562656683966,965.6,2361,99.151257956956655,72.1797615408132,8835,36740,11611,16505,121430,27,195121,6.75,48780.25,2197044.4453674303,10604884.253302014,3047846.1206054655,4571614.6440185541,35075161.594915755,7407.5366699218748,55496551.05820927,"[[0,748],[5,976],[10,335],[15,73],[20,22],[25,17],[30,13],[35,9],[40,13],[45,14],[50,9],[55,10],[60,6],[65,5],[70,5],[75,8],[80,2],[85,2],[90,2],[95,6],[105,3],[110,5],[115,7],[120,3],[125,2],[130,4],[135,2],[140,4],[145,1],[150,1],[155,1],[160,1],[170,1],[180,2],[205,2],[210,3],[225,1],[235,2],[240,4],[245,3],[250,2],[255,1],[260,1],[285,1],[310,1],[325,1],[335,1],[345,2],[355,2],[360,2],[370,1],[385,1],[395,1],[415,1],[515,1],[520,1],[525,1],[530,1],[650,1],[750,1],[765,1],[920,1],[940,1],[945,1],[995,4],[1000,2]]",20279.478381370092,19
Colorado Springs,Colorado,39.0991986,38.5836607,-104.460639,-105.0002927,38.876845994353154,-104.78002314024592,1302.2,112898,96.46460346515687,83.035825923229112,40490,1621524,1111228,1042535,3254172,29,7069949,7.25,1767487.25,13147505.393756103,650358233.42664087,403264572.39962494,368533938.889596,1198827447.5959425,10983.692944335937,2634131697.7055955,"[[0,30073],[5,46988],[10,18339],[15,6585],[20,2660],[25,1428],[30,899],[35,701],[40,519],[45,412],[50,344],[55,298],[60,269],[65,217],[70,204],[75,167],[80,173],[85,149],[90,112],[95,106],[100,116],[105,108],[110,75],[115,87],[120,63],[125,94],[130,62],[135,69],[140,54],[145,57],[150,50],[155,38],[160,38],[165,42],[170,43],[175,30],[180,39],[185,28],[190,21],[195,32],[200,27],[205,33],[210,22],[215,21],[220,26],[225,25],[230,28],[235,20],[240,22],[245,20],[250,17],[255,21],[260,21],[265,15],[270,17],[275,21],[280,16],[285,20],[290,7],[295,14],[300,13],[305,12],[310,14],[315,7],[320,18],[325,8],[330,7],[335,9],[340,11],[345,10],[350,11],[355,18],[360,11],[365,5],[370,5],[375,14],[380,9],[385,8],[390,13],[395,9],[400,8],[405,4],[410,15],[415,7],[420,6],[425,4],[430,11],[435,14],[440,8],[445,6],[450,4],[455,3],[460,9],[465,6],[470,9],[475,3],[480,6],[485,7],[490,5],[495,2],[500,8],[505,3],[510,7],[515,7],[520,3],[525,6],[530,3],[535,3],[540,8],[545,7],[555,4],[560,4],[565,7],[570,6],[575,5],[580,3],[585,4],[590,2],[595,4],[600,2],[605,5],[610,4],[615,6],[620,1],[625,2],[630,2],[635,1],[645,3],[650,4],[655,3],[665,2],[670,1],[675,3],[685,1],[690,3],[695,4],[700,6],[705,4],[710,2],[715,1],[720,2],[725,3],[730,3],[740,3],[745,2],[750,2],[755,1],[760,1],[765,1],[770,4],[775,1],[780,3],[785,3],[790,4],[795,3],[805,1],[810,1],[815,2],[820,3],[825,1],[830,2],[835,3],[840,2],[850,2],[855,2],[865,2],[870,2],[875,2],[880,2],[885,2],[890,2],[895,2],[900,2],[910,2],[920,1],[925,3],[930,1],[940,1],[945,1],[955,1],[960,1],[965,3],[970,1],[980,1],[985,1],[990,6],[995,75],[1000,24]]",1603879.9873456089,971
Colton,California,34.0956232,33.9676058,-117.1879588,-117.3708284,34.065650204099249,-117.32115471442408,1445.4946808142338,11943,99.463190184049083,83.710660965865287,4667,138270,70688,103971,334325,26,651921,6.5,162980.25,1669974.4241271964,57946398.9552003,26969931.791290231,39580162.584887773,131969461.61465447,10612.508361816406,258135929.37016016,"[[0,3837],[5,4798],[10,1713],[15,614],[20,225],[25,128],[30,97],[35,64],[40,56],[45,39],[50,34],[55,35],[60,34],[65,27],[70,17],[75,12],[80,15],[85,8],[90,7],[95,13],[100,14],[105,6],[110,5],[115,3],[120,5],[125,4],[130,10],[135,2],[140,4],[145,2],[150,6],[155,6],[160,3],[165,4],[175,3],[180,1],[185,1],[190,2],[195,1],[200,4],[205,2],[210,1],[215,2],[220,2],[225,4],[235,4],[245,2],[250,4],[255,1],[260,1],[265,1],[270,2],[275,1],[280,1],[285,1],[290,1],[295,1],[310,1],[315,1],[320,3],[325,1],[330,2],[335,1],[350,3],[355,2],[365,1],[385,1],[405,1],[420,1],[430,1],[445,1],[455,2],[465,1],[480,1],[495,1],[500,1],[515,1],[525,1],[565,1],[600,1],[625,1],[655,1],[715,1],[830,1],[910,1],[925,1],[955,1],[990,2],[995,12],[1000,2]]",70375.862523585572,262
Columbia,Illinois,38.507876,38.3614455,-90.1053398,-90.2826491,38.442491615306281,-90.201385058796689,1051.7199848024322,254,5.1699827667241109,76.969696969696969,3249,5872,3288,3724,5698,42,21831,10.5,5457.75,890953.69498291006,1940467.9132629386,985163.70853271475,1091433.8032714843,1767948.6432739254,13031.214282226561,6675967.7633239757,"[[0,50],[5,70],[10,38],[15,35],[20,24],[25,6],[30,4],[35,4],[40,3],[45,3],[50,1],[55,3],[60,1],[70,1],[80,1],[85,2],[140,2],[145,1],[210,1],[220,1],[310,1],[320,1],[340,1]]",5633.1693978792391,0
Columbia,Missouri,39.084727,38.8136032,-92.0795815,-92.4741893,38.949479325394037,-92.331214480446718,1064.2,41119,98.096326745949753,92.143417366946778,130332,734898,554947,632542,1140497,44,3193216,11,798304,35529283.9033264,250085729.60278365,165682846.5767585,190284357.11826921,360860332.17661166,13764.015447998047,1002442549.377753,"[[0,4946],[5,12696],[10,11579],[15,5683],[20,2127],[25,931],[30,467],[35,349],[40,282],[45,219],[50,164],[55,134],[60,116],[65,90],[70,96],[75,92],[80,59],[85,62],[90,68],[95,51],[100,57],[105,33],[110,49],[115,32],[120,33],[125,40],[130,26],[135,25],[140,25],[145,25],[150,23],[155,18],[160,20],[165,20],[170,16],[175,11],[180,17],[185,18],[190,17],[195,8],[200,12],[205,14],[210,13],[215,15],[220,6],[225,10],[230,6],[235,7],[240,10],[245,8],[250,6],[255,3],[260,5],[265,4],[270,5],[275,10],[280,6],[285,4],[290,4],[295,8],[300,3],[305,4],[310,3],[315,3],[320,4],[325,1],[330,3],[335,2],[340,6],[345,3],[350,3],[355,3],[360,1],[365,3],[375,4],[380,1],[385,2],[390,2],[395,5],[400,5],[405,2],[410,3],[415,2],[420,3],[425,3],[430,1],[435,2],[450,2],[455,2],[460,1],[465,2],[470,1],[475,3],[480,2],[485,1],[490,2],[495,2],[505,4],[510,2],[520,2],[525,1],[530,1],[535,1],[540,1],[545,1],[550,2],[560,3],[565,2],[570,2],[575,1],[580,1],[585,2],[590,2],[605,1],[610,1],[615,1],[620,1],[625,1],[635,2],[640,3],[645,1],[650,2],[660,1],[675,2],[680,1],[685,1],[690,2],[695,2],[700,1],[710,1],[715,1],[720,2],[725,2],[730,1],[745,1],[750,2],[760,2],[770,1],[775,2],[785,1],[790,4],[800,1],[805,1],[815,1],[820,2],[840,2],[845,1],[855,1],[860,1],[870,2],[875,1],[910,2],[915,1],[930,1],[945,1],[950,1],[955,1],[960,2],[970,2],[985,1],[995,34],[1000,14]]",845859.19112874218,62
Columbia,South Carolina,34.193643,33.8751249,-80.7182041,-81.2589816,34.056112932131576,-80.9826279398923,1096.2115332864757,68714,98.619268869992112,76.352282323658827,258231,1088706,750649,846534,2271715,32,5215835,8,1303958.75,73757412.777239949,366682003.34246087,230777366.61001,263788416.31759951,752718373.3668021,10389.305957031249,1687723572.4141138,"[[0,16619],[5,25386],[10,12501],[15,5281],[20,2158],[25,1133],[30,681],[35,486],[40,413],[45,336],[50,293],[55,247],[60,195],[65,227],[70,182],[75,180],[80,135],[85,120],[90,120],[95,88],[100,110],[105,83],[110,89],[115,86],[120,86],[125,62],[130,61],[135,64],[140,63],[145,59],[150,42],[155,39],[160,46],[165,31],[170,28],[175,24],[180,16],[185,29],[190,20],[195,30],[200,24],[205,17],[210,29],[215,17],[220,23],[225,19],[230,16],[235,12],[240,17],[245,20],[250,14],[255,21],[260,14],[265,9],[270,20],[275,9],[280,15],[285,9],[290,10],[295,9],[300,8],[305,14],[310,10],[315,7],[320,11],[325,9],[330,6],[335,10],[340,10],[345,9],[350,6],[355,8],[360,10],[365,7],[370,5],[375,9],[380,7],[385,6],[390,5],[395,6],[400,3],[405,4],[410,5],[415,3],[420,3],[425,5],[430,5],[435,7],[440,4],[445,7],[450,3],[455,2],[460,1],[465,8],[470,7],[475,2],[480,6],[485,3],[490,5],[495,3],[500,4],[505,2],[510,4],[515,2],[520,3],[525,7],[530,3],[535,3],[540,3],[545,3],[550,7],[555,4],[560,3],[565,1],[570,7],[575,3],[580,4],[585,2],[595,8],[600,2],[605,1],[610,3],[615,2],[620,6],[625,1],[630,4],[635,3],[640,1],[645,2],[650,4],[655,1],[660,7],[665,2],[670,3],[675,2],[680,2],[685,1],[695,2],[700,2],[705,3],[715,3],[720,4],[725,2],[730,2],[735,1],[740,1],[750,1],[755,5],[765,2],[775,3],[780,3],[785,4],[800,3],[810,2],[815,1],[820,1],[825,2],[835,1],[840,2],[850,3],[855,1],[865,1],[870,2],[875,1],[880,1],[895,1],[900,1],[905,2],[910,2],[920,1],[925,1],[930,1],[940,1],[945,1],[950,1],[960,3],[970,1],[980,1],[985,1],[990,4],[995,68],[1000,23]]",990772.2095176765,109
Columbia,Connecticut,41.7287666,41.6637679,-72.2464183,-72.3486177,41.705419818949352,-72.29530554990626,967.3,122,34.333958724202624,66.666666666666671,334,1667,1048,985,14116,34,18150,8.5,4537.5,83611.518774414071,486416.44639892579,284270.53898925777,268583.31190185546,4107624.3642639169,9893.4268310546868,5230506.180328371,"[[0,32],[5,31],[10,9],[15,5],[20,6],[25,3],[30,5],[35,5],[40,6],[45,3],[55,2],[65,2],[70,2],[75,1],[100,1],[105,1],[140,1],[150,1],[155,1],[165,1],[225,1],[255,1],[355,1],[925,1]]",2264.7584510137876,3
Columbia,Tennessee,35.7802731,35.4993186,-86.8234265,-87.1991998,35.6129689523454,-87.0471430742056,1041.25,4948,64.59194996469283,77.276276745275652,27974,68111,50165,50575,297574,36,494399,9,123599.75,7629715.6718017552,21991115.947326589,15022310.589331022,14614415.8954285,94629669.550207436,10818.952526855468,153887227.65409514,"[[0,1190],[5,1442],[10,857],[15,401],[20,193],[25,128],[30,102],[35,84],[40,63],[45,52],[50,39],[55,25],[60,29],[65,29],[70,25],[75,12],[80,22],[85,28],[90,7],[95,9],[100,9],[105,16],[110,9],[115,10],[120,7],[125,3],[130,3],[135,11],[140,7],[145,9],[150,8],[155,5],[160,4],[165,5],[170,5],[175,4],[180,4],[185,4],[190,1],[195,3],[200,1],[205,2],[210,2],[215,4],[225,3],[230,1],[235,1],[240,1],[245,1],[250,2],[255,3],[260,2],[265,2],[270,2],[280,2],[285,2],[290,2],[305,4],[310,1],[315,2],[320,1],[345,2],[360,2],[365,1],[400,1],[420,1],[425,1],[435,1],[460,1],[475,1],[480,1],[490,1],[495,1],[500,1],[515,1],[525,1],[570,1],[575,1],[590,2],[605,1],[615,1],[630,1],[645,1],[665,1],[730,1],[755,1],[760,1],[765,1],[830,1],[940,1],[995,7],[1000,4]]",117510.92600094531,1
Columbia,Pennsylvania,40.0637431,40.0206221,-76.4326726,-76.5112245,40.032612000984173,-76.496203982968808,1005.55,14,0.43739748496446146,87.5,26,325,241,4146,2718,66,7456,16.5,1864,6716.5161376953129,107024.28587646483,66846.047283935535,1255174.9960510256,822015.7145874023,17777.210137939452,2257777.5599365234,"[[0,3],[5,2],[15,2],[25,2],[35,2],[160,1],[515,1],[1000,1]]",1434.7287541230112,0
Columbia City,Indiana,41.177371,41.0376574,-85.3137631,-85.5693308,41.156921928159335,-85.478094230940911,951.252094972067,124,5.2541208791208796,81.045751633986924,5230,2783,1590,2316,11230,45,23149,11.25,5787.25,1460952.7828796387,831119.43300170894,420506.51131591824,644598.050341797,3267794.3604675289,12132.388256835937,6624971.1380065875,"[[0,25],[5,30],[10,13],[15,19],[20,7],[25,7],[30,2],[35,2],[40,3],[45,1],[55,1],[75,1],[80,3],[100,1],[105,1],[120,1],[180,1],[190,1],[235,1],[335,1],[685,1],[1000,2]]",5484.5085887865989,0
Columbia Falls,Montana,48.6003861,48.2269133,-113.9760794,-114.2774849,48.369193558472006,-114.16746032476058,965.6,7,0.32778618255168934,53.846153846153847,0,30,0,9,2327,349,2366,87.25,591.5,0,8402.417260742186,0,2360.55625,636640.41820068355,96878.9890625,647403.39171142573,"[[0,1],[5,1],[20,1],[85,1],[135,1],[150,1],[180,1]]",172.14996338787034,0
Columbia Heights,Minnesota,45.0643319,45.0357018,-93.227186,-93.2721055,45.048202312430185,-93.248843332486146,989.4,3183,97.090802233323544,48.168886198547213,4508,40376,13836,23239,79624,20,161583,5,40395.75,1152567.3061279298,11913932.912170388,3693276.9892639145,6178866.6156311082,22663946.550317388,5530.0086914062495,45602590.37351083,"[[0,1554],[5,1072],[10,231],[15,70],[20,44],[25,28],[30,30],[35,14],[40,21],[45,11],[50,18],[55,7],[60,5],[65,5],[70,4],[75,3],[80,3],[85,4],[95,5],[100,3],[105,3],[115,1],[120,2],[125,2],[130,2],[140,4],[145,2],[150,1],[155,1],[160,1],[165,2],[175,1],[190,1],[205,3],[215,1],[220,1],[235,4],[270,2],[290,1],[305,1],[320,1],[340,1],[370,1],[375,1],[390,1],[395,1],[500,1],[555,1],[610,1],[680,1],[695,1],[965,1],[990,1],[995,1],[1000,1]]",23106.250467276175,7
Columbia Station,Ohio,41.3510094,41.2602377,-81.8774679,-82.0039468,41.318129346372487,-81.9308726739017,933.3,3425,86.881335718545017,78.357355296270882,26473,64704,37440,50956,29706,36,209279,9,52319.75,6444712.0021514893,18682555.6654053,9745300.7448547184,13653477.16832274,8340643.4959045434,9710.7876464843739,56866689.076638862,"[[0,819],[5,1053],[10,653],[15,359],[20,200],[25,89],[30,41],[35,34],[40,14],[45,22],[50,22],[55,9],[60,16],[65,6],[70,6],[75,6],[80,3],[85,3],[90,8],[95,5],[100,7],[105,5],[115,4],[120,6],[125,1],[130,5],[135,5],[140,1],[145,1],[150,1],[155,2],[165,1],[175,2],[180,1],[185,2],[195,1],[205,1],[210,1],[225,2],[255,1],[320,2],[445,1],[600,1],[665,1],[785,1],[1000,1]]",47077.3137210265,13
Columbiana,Alabama,33.3188658,33.1094589,-86.5171222,-86.7424428,33.193428631187835,-86.620220114745379,1076.95,1,0.058513750731421885,100,0,0,8,22,0,30,30,7.5,7.5,0,0,2208.2311035156249,6183.372314453125,0,8391.60341796875,8391.60341796875,"[[5,1]]",4.9895305712641962,0
Columbiaville,Michigan,43.1590468,43.0928024,-83.3620549,-83.4791703,43.131314830894333,-83.425150675812915,941.8,28,6.5040650406504064,87.5,142,378,324,389,23,33,1256,8.25,314,34132.580700683589,111418.77124633786,83020.438507080078,100388.64321289062,6514.8982543945312,9217.042236328125,335475.33192138677,"[[0,5],[5,12],[10,5],[15,4],[25,1],[45,1]]",264.23084626406222,0
Columbine,Colorado,39.6095184,39.5565008,-105.0379565,-105.0907691,39.5869357612491,-105.06985295749926,1190.2275878906219,7252,99.787083037615332,85.964912280701753,3306,105016,62565,52419,61510,27,284816,6.75,71204,976035.396356201,37421323.7783813,20649800.151562475,16536137.726593032,20671318.482617177,9296.177734375,96254615.535510242,"[[0,2016],[5,3350],[10,1213],[15,386],[20,126],[25,46],[30,24],[35,20],[40,12],[45,2],[50,1],[55,5],[65,2],[80,3],[85,4],[95,1],[100,2],[105,3],[110,3],[115,1],[120,3],[135,1],[140,1],[145,1],[155,2],[165,1],[170,1],[180,1],[190,2],[225,1],[230,3],[285,2],[290,1],[305,1],[380,1],[405,1],[425,1],[430,2],[585,1],[705,1],[760,1],[855,1],[965,1],[995,1]]",58607.871307847236,235
Columbine Valley,Colorado,39.6110775,39.5892516,-105.0255836,-105.0463579,39.600542368815312,-105.03632815853658,1262.25,460,99.825783972125436,80.279232111692849,326,10242,5581,2101,2290,33,20540,8.25,5135,91960.528497314459,3717593.0002746587,1882904.7153564452,688866.17516479478,756297.4723510741,11795.796142578125,7137621.8916442869,"[[0,115],[5,156],[10,111],[15,45],[20,19],[25,5],[30,2],[35,2],[40,1],[95,1],[175,1],[230,1],[275,1]]",4345.98198686102,18
Columbus,Indiana,39.2981143,39.0889814,-85.7465956,-86.1445002,39.214252555090361,-85.90347072364078,995.35,7364,85.647830397315644,65.568515715430507,46731,106551,54117,77609,530370,26,815378,6.5,203844.5,12272343.019628901,33227757.528411817,14957290.133178733,22380197.796673667,159882436.38817137,7852.9400939941406,242720024.86606434,"[[0,2609],[5,2149],[10,952],[15,397],[20,215],[25,113],[30,86],[35,83],[40,56],[45,59],[50,43],[55,51],[60,42],[65,34],[70,34],[75,23],[80,30],[85,14],[90,19],[95,20],[100,19],[105,14],[110,5],[115,5],[120,12],[125,15],[130,8],[135,4],[140,9],[145,5],[150,4],[155,10],[160,4],[165,3],[170,5],[175,6],[180,6],[185,6],[190,4],[195,4],[200,9],[205,5],[210,3],[215,6],[220,2],[225,4],[230,1],[235,5],[245,1],[250,3],[255,2],[260,1],[265,4],[270,3],[275,2],[280,2],[285,4],[290,2],[300,4],[305,3],[310,3],[315,2],[320,5],[325,1],[335,1],[345,3],[350,2],[360,2],[370,2],[375,1],[380,2],[395,1],[400,1],[410,1],[415,1],[425,2],[430,1],[435,1],[450,2],[455,2],[475,1],[485,1],[490,1],[500,1],[505,1],[510,1],[530,1],[535,1],[550,2],[555,2],[565,1],[575,1],[585,1],[605,1],[610,2],[625,1],[635,1],[660,1],[665,1],[670,2],[675,1],[680,1],[685,1],[690,1],[735,2],[790,2],[795,2],[825,1],[830,1],[850,1],[905,1],[920,1],[955,1],[960,1],[980,1],[990,3],[995,34],[1000,6]]",200936.73365782789,3
Columbus,Ohio,40.1570478,39.8029758,-82.7716661,-83.203538,39.99590819767257,-82.99109767468758,967.23147096154014,202032,95.712587916691021,82.249869723814484,792338,2728594,2159323,2344846,6394126,29,14419227,7.25,3604806.75,198730615.5590122,825862918.41165149,581451773.83026648,643538862.3499893,1866474656.9227242,8028.8917541503906,4116058827.0736876,"[[0,58582],[5,76603],[10,32212],[15,10741],[20,4707],[25,2997],[30,2087],[35,1712],[40,1483],[45,1299],[50,1049],[55,834],[60,674],[65,527],[70,447],[75,402],[80,313],[85,316],[90,294],[95,264],[100,200],[105,184],[110,167],[115,133],[120,152],[125,133],[130,119],[135,117],[140,102],[145,113],[150,98],[155,76],[160,78],[165,77],[170,49],[175,69],[180,66],[185,52],[190,66],[195,65],[200,53],[205,57],[210,50],[215,43],[220,47],[225,38],[230,51],[235,44],[240,40],[245,41],[250,42],[255,42],[260,33],[265,33],[270,32],[275,29],[280,34],[285,28],[290,31],[295,31],[300,37],[305,29],[310,20],[315,29],[320,19],[325,22],[330,18],[335,18],[340,14],[345,20],[350,23],[355,25],[360,24],[365,13],[370,18],[375,8],[380,20],[385,25],[390,18],[395,15],[400,19],[405,12],[410,11],[415,14],[420,6],[425,21],[430,12],[435,14],[440,13],[445,14],[450,11],[455,7],[460,9],[465,14],[470,3],[475,12],[480,11],[485,11],[490,12],[495,5],[500,8],[505,5],[510,9],[515,7],[520,8],[525,15],[530,7],[535,7],[540,8],[545,4],[550,7],[555,11],[560,17],[565,10],[570,15],[575,14],[580,9],[585,5],[590,6],[595,8],[600,3],[605,2],[610,7],[615,5],[620,6],[625,4],[630,8],[635,5],[640,9],[645,6],[650,4],[655,10],[660,10],[665,4],[670,13],[675,2],[680,4],[685,2],[690,2],[695,4],[700,3],[705,5],[710,9],[715,9],[720,5],[725,5],[730,2],[735,7],[740,4],[745,5],[750,10],[755,2],[760,6],[765,3],[770,2],[775,2],[780,4],[785,6],[790,5],[795,9],[800,3],[805,4],[810,3],[815,3],[820,6],[825,2],[830,3],[835,5],[840,2],[845,8],[850,2],[855,4],[860,2],[865,2],[870,2],[875,1],[880,2],[885,4],[890,3],[895,2],[900,6],[905,3],[910,5],[915,3],[920,2],[925,2],[930,1],[935,2],[940,2],[945,6],[950,4],[955,4],[960,3],[965,3],[970,4],[975,1],[980,5],[985,3],[990,13],[995,247],[1000,153]]",3407495.5979096894,242
Columbus,Minnesota,45.3260377,45.2110686,-93.0194085,-93.1420921,45.268011923952976,-93.067339131741576,989.4,1401,95.62821454812638,53.822512485593549,1581,26354,9646,16913,31310,29,85804,7.25,21451,381644.36584472656,7852480.0590942446,2583163.1715759258,4552192.9984802268,8949540.4762756377,7912.2862182617182,24319021.071270771,"[[0,431],[5,535],[10,231],[15,67],[20,33],[25,7],[30,15],[35,8],[40,5],[45,3],[50,2],[55,9],[60,2],[65,2],[70,3],[75,5],[80,5],[85,1],[90,1],[95,4],[100,3],[110,1],[115,2],[120,1],[125,1],[130,2],[140,1],[145,2],[155,1],[175,1],[185,1],[195,1],[210,4],[220,1],[250,1],[255,1],[280,1],[285,1],[310,1],[360,1],[480,1],[490,1],[650,1],[995,1]]",12322.137566951757,0
Columbus,Georgia,32.6069337,32.3783773,-84.7367187,-85.051247,32.491170396367664,-84.934855142751886,1095.6499999999999,54565,95.522863053132554,82.631674591876916,273940,817541,545841,716241,1736881,37,4090444,9.25,1022611,78566110.557064861,277127583.55679107,166793847.61317748,225174702.94558764,580320698.79395771,11539.571258544922,1327982943.4665632,"[[0,11076],[5,18671],[10,12058],[15,5392],[20,1997],[25,917],[30,574],[35,488],[40,342],[45,250],[50,258],[55,195],[60,190],[65,172],[70,125],[75,125],[80,122],[85,85],[90,102],[95,76],[100,64],[105,70],[110,55],[115,59],[120,59],[125,53],[130,37],[135,41],[140,34],[145,47],[150,41],[155,36],[160,26],[165,21],[170,16],[175,25],[180,16],[185,19],[190,29],[195,13],[200,25],[205,12],[210,16],[215,10],[220,16],[225,11],[230,10],[235,6],[240,12],[245,17],[250,11],[255,8],[260,14],[265,21],[270,11],[275,6],[280,7],[285,9],[290,3],[295,7],[300,6],[305,10],[310,3],[315,7],[320,5],[325,6],[330,11],[335,6],[340,4],[345,6],[350,5],[355,6],[360,2],[365,5],[370,10],[375,12],[385,4],[390,5],[395,2],[400,1],[405,2],[410,4],[415,2],[420,2],[425,1],[430,4],[435,2],[440,3],[445,5],[450,2],[455,2],[460,1],[465,2],[475,3],[480,1],[485,3],[490,2],[495,1],[500,6],[505,1],[510,3],[515,1],[520,2],[525,2],[530,3],[535,4],[545,3],[550,2],[555,2],[560,3],[565,1],[570,5],[575,5],[580,1],[585,3],[590,1],[595,3],[600,4],[615,1],[620,1],[625,1],[630,3],[635,2],[640,3],[645,2],[650,1],[660,2],[665,1],[670,1],[680,1],[685,1],[690,1],[695,1],[720,3],[725,3],[730,2],[740,1],[745,2],[750,4],[755,3],[770,1],[775,2],[780,1],[785,2],[790,2],[810,1],[825,1],[830,1],[850,1],[855,1],[865,2],[880,1],[885,1],[890,1],[900,2],[910,1],[920,1],[955,2],[965,1],[970,2],[980,1],[985,3],[990,5],[995,57],[1000,11]]",789600.17108956771,48
